# Option 7. Preprocessing description: encoding only, imputing, no cutoff, drop high corr
age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,cons.price.idx,cons.conf.idx,euribor3m,y 
43,9.0,2.0,5.0,0,0,0,1,7,3,9,-1,0,0,93.918,-42.7,4.957,0
33,0.0,1.0,6.0,0,1,0,0,6,4,1,-1,0,0,94.465,-41.8,4.866,0
30,7.0,1.0,3.0,0,0,0,1,4,4,2,-1,1,-1,93.075,-47.1,1.41,0
33,4.0,1.0,3.0,0,1,0,1,7,3,2,-1,0,0,93.918,-42.7,4.963,0
33,1.0,1.0,1.0,0,1,0,1,4,3,3,-1,0,0,93.075,-47.1,1.498,1
43,0.0,1.0,6.0,0,0,0,0,5,2,4,-1,0,0,93.994,-36.4,4.856,0
58,5.0,1.0,3.0,0,0,0,1,11,4,1,-1,0,0,93.2,-42.0,4.076,1
32,7.0,2.0,3.0,0,0,0,1,7,5,2,-1,0,0,93.918,-42.7,4.957,0
32,1.0,1.0,2.0,0,1,1,0,6,2,3,-1,0,0,94.465,-41.8,4.961,0
40,1.0,1.0,1.0,0,1,0,1,5,4,1,-1,0,0,92.893,-46.2,1.327,0
33,9.0,1.0,6.0,0,0,0,1,5,2,1,-1,1,-1,92.893,-46.2,1.266,0
35,4.0,2.0,6.0,0,1,0,1,5,1,1,-1,0,0,92.893,-46.2,1.299,0
24,9.0,2.0,5.0,0,0,0,0,5,1,4,-1,0,0,93.994,-36.4,4.858,0
42,9.0,0.0,2.0,0,1,0,0,6,1,1,-1,0,0,94.465,-41.8,4.961,0
30,1.0,1.0,2.0,0,0,0,0,5,3,2,-1,0,0,93.994,-36.4,4.857,0
45,1.0,1.0,1.0,0,0,0,0,5,2,1,-1,0,0,93.994,-36.4,4.856,0
30,0.0,2.0,6.0,0,1,0,1,5,1,4,-1,1,-1,92.893,-46.2,1.354,0
32,1.0,1.0,5.0,0,0,0,0,6,5,1,-1,0,0,94.465,-41.8,4.967,0
36,0.0,1.0,6.0,0,1,1,1,8,1,3,-1,0,0,93.444,-36.1,4.965,0
47,9.0,0.0,3.0,0,1,0,0,7,4,1,-1,0,0,93.918,-42.7,4.962,0
75,5.0,0.0,0.0,0,0,0,1,4,1,4,-1,0,0,93.075,-47.1,1.405,1
39,0.0,1.0,3.0,0,0,1,1,7,4,2,-1,0,0,93.918,-42.7,4.958,0
88,5.0,0.0,0.0,0,1,0,1,8,4,2,-1,0,0,92.201,-31.4,0.873,0
47,7.0,2.0,3.0,0,0,0,0,5,4,3,-1,0,0,93.994,-36.4,4.855,0
40,0.0,2.0,6.0,0,0,0,1,8,4,7,-1,0,0,93.444,-36.1,4.962,0
55,9.0,1.0,5.0,0,0,0,1,11,5,2,-1,0,0,93.2,-42.0,4.021,0
51,1.0,1.0,2.0,0,1,0,1,5,3,1,-1,0,0,92.893,-46.2,1.334,0
32,9.0,2.0,5.0,0,0,0,1,8,5,1,-1,0,0,92.201,-31.4,0.881,1
66,5.0,1.0,5.0,0,0,0,1,3,2,1,-1,1,-1,93.369,-34.8,0.655,1
50,3.0,1.0,0.0,0,0,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
43,3.0,1.0,0.0,0,1,0,1,7,1,4,-1,0,0,93.918,-42.7,4.962,0
38,1.0,1.0,0.0,0,0,0,0,7,2,1,-1,0,0,93.918,-42.7,4.955,0
56,10.0,1.0,3.0,0,0,0,0,6,2,3,-1,0,0,94.465,-41.8,4.864,0
43,4.0,1.0,6.0,0,0,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
45,9.0,2.0,6.0,0,0,0,1,8,4,1,-1,0,0,92.201,-31.4,0.883,0
37,0.0,1.0,3.0,0,1,0,1,4,4,1,-1,0,0,93.075,-47.1,1.365,1
47,1.0,1.0,1.0,0,0,0,0,6,4,2,-1,0,0,94.465,-41.8,4.866,0
42,4.0,2.0,6.0,0,1,0,1,10,1,1,-1,0,0,92.431,-26.9,0.743,1
28,0.0,2.0,3.0,0,0,0,1,10,3,2,-1,0,0,94.601,-49.5,0.959,1
48,1.0,1.0,0.0,0,0,0,1,11,5,3,-1,0,0,93.2,-42.0,4.021,0
53,4.0,0.0,3.0,0,0,0,1,7,1,2,-1,0,0,93.918,-42.7,4.962,0
50,1.0,1.0,5.0,0,1,0,1,5,4,1,-1,1,-1,92.893,-46.2,1.327,0
25,0.0,1.0,3.0,0,1,1,0,5,2,4,-1,0,0,93.994,-36.4,4.857,0
31,0.0,0.0,3.0,0,0,0,1,7,4,6,-1,0,0,93.918,-42.7,4.963,0
23,1.0,1.0,1.0,0,0,0,1,5,2,8,-1,0,0,92.893,-46.2,1.291,0
34,1.0,2.0,2.0,0,0,0,0,5,1,3,-1,0,0,93.994,-36.4,4.858,0
50,0.0,1.0,6.0,0,1,0,1,4,5,1,-1,0,0,93.075,-47.1,1.479,0
45,3.0,0.0,6.0,0,0,0,0,5,2,6,-1,0,0,93.994,-36.4,4.856,0
39,7.0,1.0,3.0,0,0,0,1,7,3,4,-1,0,0,93.918,-42.7,4.963,1
42,1.0,0.0,1.0,0,1,0,1,5,3,2,-1,0,0,92.893,-46.2,1.281,0
64,3.0,1.0,0.0,0,1,0,1,11,1,1,-1,0,0,92.649,-30.1,0.722,0
33,0.0,2.0,6.0,0,0,0,1,4,3,2,-1,0,0,93.075,-47.1,1.445,0
35,0.0,0.0,3.0,0,1,0,0,5,3,2,-1,0,0,93.994,-36.4,4.856,0
42,9.0,1.0,6.0,0,1,0,1,5,3,1,-1,0,0,92.893,-46.2,1.334,0
33,1.0,1.0,3.0,0,1,0,1,4,1,2,-1,0,0,93.075,-47.1,1.405,0
33,4.0,1.0,6.0,0,1,0,0,5,5,4,-1,0,0,93.994,-36.4,4.857,0
41,7.0,1.0,2.0,0,1,0,0,5,2,1,-1,0,0,93.994,-36.4,4.856,0
38,3.0,1.0,6.0,0,1,0,1,8,2,2,-1,0,0,93.444,-36.1,4.968,0
55,6.0,1.0,6.0,0,1,0,1,5,1,2,-1,0,0,92.893,-46.2,1.264,0
26,0.0,2.0,3.0,0,0,1,0,5,1,2,-1,0,0,93.994,-36.4,4.858,0
44,1.0,1.0,0.0,0,0,0,1,5,5,2,-1,1,-1,92.893,-46.2,1.25,0
33,7.0,1.0,2.0,0,0,0,1,5,2,2,-1,0,0,92.893,-46.2,1.291,0
36,1.0,2.0,1.0,0,1,1,0,6,1,1,-1,0,0,94.465,-41.8,4.96,0
57,5.0,1.0,3.0,0,0,0,0,5,1,2,-1,0,0,93.994,-36.4,4.857,0
54,5.0,1.0,5.0,0,1,0,0,6,5,2,-1,0,0,94.465,-41.8,4.967,0
28,1.0,1.0,1.0,0,1,0,0,5,2,2,-1,0,0,93.994,-36.4,4.856,0
34,0.0,1.0,6.0,0,0,0,1,11,3,1,3,3,1,94.767,-50.8,1.048,0
26,1.0,2.0,3.0,0,1,0,0,5,3,1,-1,0,0,93.994,-36.4,4.857,0
35,1.0,1.0,2.0,0,1,0,0,5,5,2,-1,0,0,93.994,-36.4,4.864,0
37,9.0,0.0,5.0,0,1,0,1,4,4,1,-1,0,0,93.075,-47.1,1.41,0
42,1.0,1.0,0.0,0,1,0,1,5,2,1,-1,0,0,92.893,-46.2,1.291,0
26,9.0,1.0,5.0,0,1,0,0,5,2,2,-1,0,0,93.994,-36.4,4.857,0
53,0.0,1.0,2.0,0,0,0,0,5,5,2,-1,0,0,93.994,-36.4,4.857,0
26,9.0,1.0,5.0,0,0,0,1,7,1,1,-1,0,0,93.918,-42.7,4.96,0
33,1.0,1.0,2.0,0,1,0,0,5,1,2,-1,0,0,93.994,-36.4,4.858,0
52,9.0,1.0,6.0,0,1,0,0,10,3,1,-1,1,-1,94.601,-49.5,0.985,0
50,2.0,1.0,6.0,0,1,0,1,7,1,2,-1,0,0,93.918,-42.7,4.96,0
50,9.0,1.0,1.0,0,1,0,0,5,2,2,-1,0,0,93.994,-36.4,4.856,0
31,1.0,1.0,2.0,0,1,0,0,6,5,3,-1,0,0,94.465,-41.8,4.959,0
61,0.0,1.0,6.0,0,1,1,1,4,4,5,-1,0,0,93.075,-47.1,1.406,1
33,1.0,1.0,2.0,0,1,1,0,11,3,1,-1,0,0,93.2,-42.0,4.663,0
34,0.0,2.0,6.0,0,1,0,1,8,3,3,-1,0,0,93.444,-36.1,4.965,0
19,8.0,2.0,3.0,0,0,0,1,4,5,5,-1,0,0,93.075,-47.1,1.405,0
39,7.0,0.0,3.0,0,1,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
33,0.0,2.0,3.0,0,0,0,1,11,3,1,-1,0,0,93.2,-42.0,4.12,0
55,0.0,1.0,3.0,0,1,0,1,5,5,3,-1,0,0,92.893,-46.2,1.25,0
56,7.0,1.0,3.0,0,1,0,0,7,4,11,-1,0,0,93.918,-42.7,4.962,0
30,1.0,1.0,1.0,0,0,0,0,6,3,2,-1,0,0,94.465,-41.8,4.864,0
55,2.0,1.0,5.0,0,1,0,1,7,5,2,-1,0,0,93.918,-42.7,4.963,0
41,1.0,0.0,1.0,0,1,0,0,6,1,1,-1,0,0,94.465,-41.8,4.961,0
49,1.0,1.0,1.0,0,1,0,1,5,2,4,-1,1,-1,92.893,-46.2,1.291,0
38,0.0,1.0,6.0,0,0,0,1,8,2,1,-1,0,0,93.444,-36.1,4.965,0
29,8.0,2.0,5.0,0,0,0,1,6,5,2,-1,0,0,92.963,-40.8,1.268,0
54,0.0,1.0,6.0,0,1,0,1,8,2,3,-1,0,0,93.444,-36.1,4.966,0
72,0.0,1.0,6.0,0,0,1,1,10,2,1,6,1,1,92.431,-26.9,0.728,1
49,9.0,1.0,5.0,0,1,1,0,7,1,3,-1,0,0,93.918,-42.7,4.96,0
44,0.0,0.0,3.0,0,1,0,1,7,3,17,-1,0,0,93.918,-42.7,4.963,0
31,7.0,0.0,5.0,0,1,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
34,0.0,2.0,3.0,0,1,0,1,7,5,5,-1,0,0,93.918,-42.7,4.957,0
56,9.0,0.0,2.0,0,1,0,0,6,5,8,-1,0,0,94.465,-41.8,4.959,0
32,1.0,1.0,0.0,0,1,0,1,7,4,1,-1,0,0,93.918,-42.7,4.963,0
49,9.0,1.0,5.0,0,1,0,1,5,1,1,-1,0,0,93.876,-40.0,0.701,0
46,0.0,2.0,6.0,0,1,0,0,6,1,1,-1,0,0,94.465,-41.8,4.961,0
36,2.0,1.0,6.0,0,1,0,1,4,5,2,-1,0,0,93.075,-47.1,1.405,0
43,0.0,1.0,3.0,0,1,1,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
45,4.0,1.0,6.0,0,0,0,1,11,2,2,-1,0,0,93.2,-42.0,4.153,0
45,1.0,1.0,2.0,0,1,0,1,4,4,1,-1,0,0,93.075,-47.1,1.41,0
29,0.0,2.0,3.0,0,0,0,1,5,3,4,-1,0,0,92.893,-46.2,1.281,0
32,2.0,2.0,6.0,0,0,0,1,11,4,1,-1,0,0,93.2,-42.0,4.076,0
36,8.0,2.0,2.0,0,1,0,1,5,4,2,-1,0,0,92.893,-46.2,1.327,0
58,0.0,1.0,6.0,0,0,0,0,11,5,2,-1,0,0,93.2,-42.0,4.021,0
26,10.0,1.0,0.0,0,0,0,0,5,5,1,-1,0,0,93.876,-40.0,0.699,0
25,10.0,1.0,3.0,0,0,0,1,7,5,10,-1,0,0,93.918,-42.7,4.963,0
48,7.0,1.0,0.0,0,1,1,1,8,4,3,-1,0,0,93.444,-36.1,4.963,0
30,0.0,2.0,6.0,0,0,0,1,5,4,1,-1,0,0,92.893,-46.2,1.327,0
31,0.0,2.0,3.0,0,1,1,1,4,4,1,-1,0,0,93.075,-47.1,1.365,0
54,6.0,1.0,6.0,0,0,0,1,10,4,3,-1,1,-1,94.601,-49.5,0.987,0
29,7.0,1.0,3.0,0,1,0,1,5,4,1,-1,1,-1,92.893,-46.2,1.266,0
28,1.0,1.0,2.0,0,0,1,0,5,3,1,-1,0,0,93.994,-36.4,4.856,0
51,7.0,1.0,3.0,0,0,1,0,6,3,1,-1,0,0,94.465,-41.8,4.962,0
34,4.0,1.0,5.0,0,0,0,0,5,4,5,-1,0,0,93.994,-36.4,4.86,0
51,1.0,1.0,1.0,0,1,0,1,4,4,1,-1,0,0,93.075,-47.1,1.41,0
51,4.0,1.0,6.0,0,0,0,1,8,5,1,-1,0,0,93.444,-36.1,4.963,0
42,1.0,1.0,0.0,0,1,0,0,6,5,3,-1,0,0,94.465,-41.8,4.959,0
47,1.0,1.0,1.0,0,1,0,1,8,2,1,-1,0,0,93.444,-36.1,4.966,0
56,0.0,0.0,6.0,0,0,0,1,11,5,4,-1,0,0,93.2,-42.0,4.021,0
50,6.0,0.0,6.0,0,1,0,1,7,3,11,-1,0,0,93.918,-42.7,4.963,0
49,1.0,1.0,0.0,0,0,0,0,5,3,2,-1,0,0,93.994,-36.4,4.859,0
41,7.0,1.0,3.0,0,1,1,0,6,2,1,-1,0,0,94.465,-41.8,4.961,0
35,1.0,2.0,2.0,0,1,0,1,5,5,3,-1,0,0,92.893,-46.2,1.25,1
20,8.0,2.0,3.0,0,1,1,1,10,2,1,3,4,1,94.601,-49.5,0.982,1
48,1.0,1.0,2.0,0,0,0,1,5,5,1,-1,0,0,92.893,-46.2,1.25,0
26,1.0,1.0,2.0,0,1,1,1,4,4,2,-1,0,0,93.075,-47.1,1.41,1
38,7.0,1.0,3.0,0,0,0,0,6,4,1,-1,0,0,94.465,-41.8,4.866,0
56,9.0,1.0,6.0,0,0,1,0,6,1,1,-1,0,0,94.465,-41.8,4.865,0
34,1.0,1.0,1.0,0,0,1,1,5,3,1,-1,0,0,92.893,-46.2,1.281,0
62,9.0,1.0,5.0,0,0,0,1,3,1,2,-1,0,0,93.369,-34.8,0.646,0
43,7.0,1.0,3.0,0,0,0,1,7,4,1,-1,0,0,93.918,-42.7,4.958,0
34,4.0,1.0,6.0,0,0,0,0,5,4,2,-1,0,0,93.994,-36.4,4.86,0
46,1.0,1.0,2.0,0,0,0,1,5,4,3,-1,0,0,92.893,-46.2,1.327,1
67,5.0,1.0,0.0,0,0,0,1,8,1,2,13,1,1,94.027,-38.3,0.898,1
46,1.0,1.0,5.0,0,0,0,0,8,1,3,-1,0,0,92.201,-31.4,0.884,0
28,6.0,2.0,6.0,0,1,0,0,5,4,1,-1,0,0,93.994,-36.4,4.855,0
24,7.0,2.0,3.0,0,1,1,0,6,1,2,-1,0,0,94.465,-41.8,4.961,0
39,1.0,1.0,2.0,0,0,0,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
30,0.0,1.0,6.0,0,0,0,1,8,1,1,-1,0,0,93.444,-36.1,4.97,0
34,0.0,1.0,6.0,0,0,0,0,5,1,1,-1,0,0,93.994,-36.4,4.858,0
38,1.0,1.0,0.0,0,1,0,1,5,3,1,-1,0,0,92.893,-46.2,1.334,0
49,1.0,1.0,2.0,0,1,0,1,8,4,3,-1,0,0,93.444,-36.1,4.963,1
31,1.0,2.0,3.0,0,1,0,1,5,1,2,-1,1,-1,92.893,-46.2,1.244,0
30,0.0,2.0,3.0,0,0,0,1,7,3,3,-1,0,0,93.918,-42.7,4.963,0
59,6.0,1.0,5.0,0,1,0,1,4,1,2,-1,0,0,93.075,-47.1,1.405,0
31,9.0,1.0,6.0,0,1,0,1,5,1,8,-1,0,0,92.893,-46.2,1.299,0
39,1.0,1.0,1.0,0,0,0,0,6,4,5,-1,0,0,94.465,-41.8,4.866,0
53,0.0,1.0,6.0,0,1,1,1,7,3,1,-1,0,0,93.918,-42.7,4.962,0
52,1.0,1.0,1.0,0,0,0,0,5,5,4,-1,0,0,93.994,-36.4,4.864,0
54,0.0,1.0,6.0,0,1,1,1,8,5,1,-1,1,-1,92.201,-31.4,0.849,1
26,1.0,2.0,3.0,0,0,0,0,6,1,2,-1,0,0,94.465,-41.8,4.961,0
42,1.0,1.0,0.0,0,1,0,1,5,5,3,-1,0,0,92.893,-46.2,1.25,0
43,0.0,1.0,0.0,0,1,1,0,7,4,8,-1,0,0,93.918,-42.7,4.968,0
44,7.0,1.0,3.0,0,0,0,1,5,5,1,-1,1,-1,92.893,-46.2,1.313,0
61,5.0,1.0,6.0,0,0,0,1,9,1,1,3,2,1,92.379,-29.8,0.797,1
50,0.0,1.0,6.0,0,1,0,1,5,3,2,3,3,1,93.876,-40.0,0.682,1
49,0.0,1.0,3.0,0,0,1,1,8,2,2,-1,0,0,93.444,-36.1,4.963,0
36,1.0,1.0,2.0,0,1,0,1,4,5,3,-1,1,-1,93.075,-47.1,1.405,0
37,7.0,1.0,3.0,0,0,0,0,5,5,3,-1,0,0,93.994,-36.4,4.859,0
45,4.0,1.0,6.0,0,0,0,0,5,4,1,-1,0,0,93.994,-36.4,4.86,0
34,0.0,1.0,6.0,0,1,0,1,8,2,1,-1,0,0,92.201,-31.4,0.859,0
48,7.0,1.0,2.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
31,3.0,1.0,0.0,0,0,0,1,8,2,8,-1,0,0,93.444,-36.1,4.966,0
53,1.0,1.0,2.0,0,1,1,0,5,3,1,-1,0,0,93.994,-36.4,4.856,0
28,0.0,2.0,3.0,0,0,1,1,7,1,2,-1,0,0,93.918,-42.7,4.962,0
32,6.0,2.0,5.0,0,1,0,1,5,4,3,-1,0,0,92.893,-46.2,1.266,0
46,6.0,1.0,2.0,0,1,1,1,8,3,3,-1,0,0,93.444,-36.1,4.967,0
49,0.0,1.0,6.0,0,1,0,1,5,5,1,-1,0,0,92.893,-46.2,1.259,0
31,7.0,2.0,6.0,0,1,0,1,8,2,3,-1,0,0,93.444,-36.1,4.966,1
64,5.0,1.0,0.0,0,1,0,1,8,3,1,3,2,1,92.201,-31.4,0.854,1
26,0.0,1.0,6.0,0,1,0,1,3,1,1,-1,0,0,92.843,-50.0,1.811,1
45,6.0,1.0,6.0,0,0,1,1,8,4,1,-1,0,0,92.201,-31.4,0.851,0
44,4.0,1.0,6.0,0,1,0,0,5,1,1,-1,0,0,93.994,-36.4,4.857,0
68,5.0,1.0,6.0,0,0,0,1,7,1,2,12,1,1,94.215,-40.3,0.889,1
53,1.0,1.0,1.0,0,1,1,1,4,1,2,-1,0,0,93.075,-47.1,1.405,0
42,0.0,1.0,3.0,0,0,1,0,6,1,2,-1,0,0,94.465,-41.8,4.865,0
42,0.0,1.0,6.0,0,0,0,0,5,4,1,-1,0,0,93.994,-36.4,4.855,0
29,8.0,2.0,3.0,0,0,0,0,5,1,4,-1,0,0,92.893,-46.2,1.299,0
40,9.0,1.0,5.0,0,0,0,1,11,3,2,-1,0,0,93.2,-42.0,4.12,0
40,6.0,1.0,6.0,0,1,0,0,7,1,2,-1,0,0,93.918,-42.7,4.962,0
56,0.0,1.0,6.0,0,0,1,1,8,4,3,-1,0,0,93.444,-36.1,4.968,0
57,0.0,1.0,1.0,0,1,0,1,5,5,1,-1,0,0,92.893,-46.2,1.259,0
33,9.0,2.0,2.0,0,0,0,0,11,2,1,-1,0,0,93.2,-42.0,4.153,0
41,1.0,1.0,2.0,0,0,0,0,6,2,13,-1,0,0,94.465,-41.8,4.864,0
49,0.0,0.0,3.0,0,0,0,0,5,4,3,-1,0,0,93.994,-36.4,4.86,0
36,4.0,1.0,3.0,0,0,0,1,11,3,2,-1,0,0,93.2,-42.0,4.12,0
48,5.0,0.0,0.0,0,1,0,1,4,1,3,-1,0,0,93.075,-47.1,1.405,0
37,4.0,2.0,6.0,0,0,0,0,6,3,3,-1,0,0,94.465,-41.8,4.959,0
63,5.0,1.0,0.0,0,0,0,0,11,5,1,-1,0,0,92.649,-30.1,0.714,0
40,3.0,2.0,6.0,0,0,0,0,5,4,2,-1,0,0,93.994,-36.4,4.86,0
34,7.0,1.0,3.0,0,1,0,0,7,4,1,-1,0,0,93.918,-42.7,4.968,0
77,5.0,1.0,6.0,0,1,0,1,5,3,1,6,4,1,93.876,-40.0,0.682,1
31,9.0,2.0,5.0,0,1,1,0,5,5,4,-1,0,0,93.994,-36.4,4.859,0
39,0.0,1.0,6.0,0,0,0,1,11,2,1,-1,0,0,93.2,-42.0,4.153,0
42,9.0,1.0,1.0,0,1,0,0,6,3,3,-1,0,0,94.465,-41.8,4.962,0
34,0.0,0.0,6.0,0,0,0,1,8,2,2,-1,0,0,92.201,-31.4,0.883,1
39,3.0,1.0,6.0,0,0,0,0,6,3,4,-1,0,0,94.465,-41.8,4.959,0
46,0.0,1.0,6.0,0,0,0,0,5,4,5,-1,0,0,93.994,-36.4,4.86,0
47,0.0,1.0,3.0,0,1,0,1,8,3,2,-1,0,0,93.444,-36.1,4.967,0
38,1.0,1.0,2.0,0,0,0,1,7,2,6,-1,0,0,93.918,-42.7,4.961,0
51,7.0,1.0,2.0,0,1,0,0,6,5,3,-1,0,0,94.465,-41.8,4.959,0
45,9.0,1.0,5.0,0,0,0,0,11,4,2,-1,0,0,93.2,-42.0,4.076,0
37,9.0,1.0,6.0,0,1,0,1,8,2,1,-1,0,0,93.444,-36.1,4.963,0
48,4.0,1.0,6.0,0,0,1,0,6,4,1,-1,0,0,94.465,-41.8,4.866,0
32,6.0,2.0,6.0,0,1,0,1,8,5,5,-1,0,0,93.444,-36.1,4.966,0
34,0.0,2.0,6.0,0,0,0,0,3,2,1,3,1,1,93.369,-34.8,0.652,1
31,3.0,2.0,3.0,0,0,1,1,7,3,2,-1,0,0,93.918,-42.7,4.963,0
33,1.0,1.0,2.0,0,1,0,1,4,5,1,-1,1,-1,93.075,-47.1,1.405,0
45,2.0,1.0,6.0,0,0,0,0,5,4,1,-1,0,0,93.994,-36.4,4.86,0
46,9.0,1.0,5.0,0,0,0,1,11,4,2,-1,0,0,93.2,-42.0,4.076,0
47,3.0,1.0,0.0,0,1,0,0,7,1,1,-1,0,0,93.918,-42.7,4.962,0
54,3.0,1.0,0.0,0,1,0,1,8,1,3,-1,0,0,93.444,-36.1,4.965,0
46,3.0,1.0,0.0,0,1,0,0,6,4,1,-1,0,0,94.465,-41.8,4.866,0
31,10.0,2.0,6.0,0,1,0,1,7,2,1,6,3,1,94.215,-40.3,0.835,1
33,0.0,2.0,5.0,0,1,0,1,5,1,1,-1,0,0,92.893,-46.2,1.244,1
46,4.0,1.0,2.0,0,0,0,0,6,1,4,-1,0,0,94.465,-41.8,4.958,0
27,0.0,2.0,3.0,0,1,0,1,5,5,2,-1,0,0,92.893,-46.2,1.313,1
41,1.0,1.0,2.0,0,0,0,0,5,1,1,-1,0,0,93.994,-36.4,4.857,0
33,1.0,1.0,2.0,0,0,1,0,5,4,3,-1,0,0,92.893,-46.2,1.266,0
66,5.0,1.0,0.0,0,0,0,1,8,3,2,-1,1,-1,92.201,-31.4,0.879,1
31,7.0,1.0,3.0,0,1,0,0,6,1,2,-1,0,0,94.465,-41.8,4.961,0
59,5.0,1.0,6.0,0,1,0,1,8,3,3,-1,0,0,93.444,-36.1,4.965,0
28,4.0,2.0,6.0,0,0,0,1,10,5,1,-1,1,-1,92.431,-26.9,0.739,1
59,3.0,1.0,0.0,0,1,0,1,8,1,2,-1,0,0,93.444,-36.1,4.965,0
32,7.0,2.0,3.0,0,1,0,1,5,3,1,-1,1,-1,92.893,-46.2,1.281,0
47,4.0,1.0,2.0,0,1,0,0,6,4,4,-1,0,0,94.465,-41.8,4.961,0
53,1.0,1.0,2.0,0,1,0,0,7,4,1,-1,0,0,93.918,-42.7,4.962,0
30,9.0,1.0,5.0,0,1,1,0,5,3,3,-1,0,0,93.994,-36.4,4.857,0
37,9.0,0.0,5.0,0,1,0,1,8,2,1,-1,0,0,93.444,-36.1,4.965,0
31,7.0,2.0,3.0,0,1,0,1,5,2,1,-1,0,0,92.893,-46.2,1.344,0
24,8.0,2.0,3.0,0,0,1,1,4,4,1,-1,0,0,93.075,-47.1,1.365,0
31,1.0,1.0,5.0,0,0,0,1,8,4,1,-1,0,0,92.201,-31.4,0.873,1
35,0.0,1.0,6.0,0,0,0,1,5,4,3,-1,0,0,92.893,-46.2,1.27,0
34,10.0,1.0,2.0,0,0,0,1,5,1,2,-1,0,0,92.893,-46.2,1.299,0
47,9.0,0.0,5.0,0,0,1,1,7,5,7,-1,0,0,93.918,-42.7,4.962,0
33,0.0,2.0,6.0,0,0,0,1,11,4,2,-1,0,0,93.2,-42.0,4.076,0
30,10.0,2.0,5.0,0,0,0,1,11,3,3,-1,0,0,93.2,-42.0,4.12,0
30,7.0,2.0,3.0,0,0,0,1,7,2,4,-1,0,0,93.918,-42.7,4.961,0
45,7.0,1.0,2.0,0,0,0,0,5,4,1,-1,0,0,93.994,-36.4,4.855,0
37,9.0,1.0,5.0,0,1,0,0,5,2,1,-1,0,0,93.994,-36.4,4.856,0
49,1.0,1.0,0.0,0,1,0,0,5,2,1,-1,0,0,93.994,-36.4,4.857,0
29,7.0,1.0,2.0,0,0,1,1,5,5,2,-1,0,0,92.893,-46.2,1.313,0
49,4.0,1.0,6.0,0,1,0,1,7,2,1,-1,0,0,93.918,-42.7,4.962,0
38,1.0,1.0,0.0,0,0,0,0,5,4,6,-1,0,0,93.994,-36.4,4.86,0
38,1.0,1.0,5.0,0,1,0,0,5,5,3,-1,0,0,92.893,-46.2,1.313,0
34,9.0,2.0,6.0,0,0,0,1,10,4,1,-1,1,-1,92.431,-26.9,0.722,1
39,1.0,1.0,2.0,0,0,0,1,5,1,3,-1,0,0,92.893,-46.2,1.354,0
49,1.0,1.0,0.0,0,0,0,0,6,4,3,-1,0,0,94.465,-41.8,4.958,0
46,1.0,2.0,0.0,0,1,1,1,5,5,1,-1,0,0,92.893,-46.2,1.259,0
31,7.0,1.0,3.0,0,0,1,1,11,4,1,-1,0,0,93.2,-42.0,4.076,0
49,1.0,1.0,1.0,0,1,1,0,5,3,2,-1,0,0,93.994,-36.4,4.859,0
37,1.0,1.0,2.0,0,1,0,1,4,4,1,-1,1,-1,93.075,-47.1,1.41,0
35,1.0,1.0,0.0,0,0,0,0,5,5,14,-1,0,0,93.994,-36.4,4.857,0
41,9.0,1.0,6.0,0,0,1,1,8,5,2,-1,0,0,93.444,-36.1,4.966,0
51,9.0,1.0,5.0,0,1,0,1,4,4,1,0,1,1,93.075,-47.1,1.365,1
46,1.0,1.0,2.0,0,0,0,0,5,1,2,-1,0,0,93.994,-36.4,4.857,0
37,10.0,1.0,5.0,0,0,0,0,5,4,1,-1,0,0,93.994,-36.4,4.86,1
28,0.0,1.0,3.0,0,0,1,0,6,5,2,-1,0,0,94.465,-41.8,4.967,0
41,1.0,1.0,0.0,0,1,0,0,5,2,2,-1,0,0,93.994,-36.4,4.857,0
31,4.0,2.0,6.0,0,1,0,1,5,4,3,-1,0,0,92.893,-46.2,1.327,0
33,0.0,2.0,3.0,0,0,0,1,5,3,1,-1,0,0,92.893,-46.2,1.281,0
24,4.0,1.0,6.0,0,0,0,0,5,4,5,-1,0,0,92.893,-46.2,1.266,0
40,9.0,0.0,6.0,0,1,1,0,6,5,1,-1,0,0,94.465,-41.8,4.959,0
62,9.0,1.0,5.0,0,1,0,1,7,1,3,-1,1,-1,94.215,-40.3,0.827,1
28,1.0,2.0,3.0,0,0,0,1,5,4,1,-1,0,0,92.893,-46.2,1.327,0
37,0.0,1.0,6.0,0,1,1,0,5,5,2,-1,0,0,93.994,-36.4,4.857,0
70,5.0,1.0,0.0,0,1,0,1,3,1,6,-1,1,-1,92.843,-50.0,1.629,0
60,3.0,1.0,0.0,0,1,1,1,4,4,1,12,1,1,93.749,-34.6,0.635,1
29,1.0,2.0,3.0,0,1,0,1,5,1,3,-1,1,-1,92.893,-46.2,1.299,0
24,7.0,2.0,2.0,0,1,0,1,7,3,1,-1,0,0,93.918,-42.7,4.963,0
