age,marital,housing,loan,contact,month,day_of_week,duration,campaign,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job_admin.,job_blue-collar,job_management,job_other,job_services,job_technician,education_basic.9y,education_high.school,education_other,education_professional.course,education_university.degree
31,2,0,0,0,8,1,231.0,5,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
60,0,0,0,0,7,5,95.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
29,0,1,0,0,7,4,196.0,4,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
40,0,0,0,0,11,3,76.0,6,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,0,1,0,1,0,0,0,0
54,0,0,0,0,5,2,159.0,1,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0,1,0,0,0,0,0,0,0,1
39,1,1,0,0,7,5,90.0,2,0,-1.7,94.215,-40.3,0.896,4991.6,0,0,0,0,1,0,0,0,1,0,0,0
55,2,1,0,0,7,2,609.0,3,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,1,0,0,0,1,0,0,0
56,0,0,0,0,8,3,338.0,2,1,-2.9,92.201,-31.4,0.879,5076.2,1,1,0,0,0,0,0,1,0,0,0,0
25,1,0,0,1,5,4,22.0,1,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
46,2,0,0,0,5,3,96.0,2,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,0,0,1,0,1,0,0,0,0
50,0,1,0,0,8,1,311.0,1,0,1.4,93.444,-36.1,4.97,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
39,0,1,0,1,6,1,108.0,4,0,1.4,94.465,-41.8,4.865,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
38,1,1,1,0,4,4,449.0,1,1,-1.8,93.749,-34.6,0.659,5008.7,1,1,0,0,0,0,0,0,1,0,0,0
49,0,0,0,0,8,2,432.0,9,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,1,0,0,0,0,0,1,0
40,0,0,0,0,4,1,73.0,1,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
40,0,1,0,1,5,4,299.0,1,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,1,0,0,0
39,1,1,0,1,7,1,215.0,3,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
45,1,1,0,0,10,3,316.0,2,2,-1.1,94.601,-49.5,1.016,4963.6,0,0,0,0,1,0,0,0,0,1,0,0
55,0,1,0,0,5,2,56.0,2,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,0,0,1,0,0,0,0,0,1,0
53,0,0,0,1,6,5,223.0,3,0,1.4,94.465,-41.8,4.967,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
48,1,1,0,0,11,1,434.0,2,0,-0.1,93.2,-42.0,4.191,5195.8,1,1,0,0,0,0,0,0,0,0,0,1
28,1,0,0,0,7,5,53.0,5,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
34,1,1,0,0,7,3,378.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
36,1,1,1,0,5,4,127.0,1,0,-1.8,92.893,-46.2,1.327,5099.1,0,1,0,0,0,0,0,0,1,0,0,0
49,0,1,0,0,8,4,32.0,2,0,1.4,93.444,-36.1,4.962,5228.1,0,0,0,0,0,1,0,1,0,0,0,0
51,0,1,0,0,11,2,280.0,2,0,-0.1,93.2,-42.0,4.153,5195.8,0,1,0,0,0,0,0,0,1,0,0,0
31,1,1,0,0,4,4,370.0,3,0,-1.8,93.075,-47.1,1.365,5099.1,1,1,0,0,0,0,0,0,0,0,0,1
33,1,0,0,1,7,3,67.0,2,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
44,0,1,0,0,4,4,253.0,1,1,-1.8,93.075,-47.1,1.41,5099.1,0,0,1,0,0,0,0,0,1,0,0,0
23,1,0,0,0,7,4,68.0,1,0,1.4,93.918,-42.7,4.958,5228.1,1,0,0,1,0,0,0,0,0,0,0,1
30,0,0,0,0,4,4,90.0,1,0,-1.8,93.075,-47.1,1.483,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
40,0,0,0,0,7,3,100.0,3,0,1.4,93.918,-42.7,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,1,0
37,1,1,0,1,5,1,492.0,9,0,1.1,93.994,-36.4,4.858,5191.0,0,0,1,0,0,0,0,0,0,0,0,1
51,2,1,0,0,11,3,120.0,2,1,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,0,1,0,0,0,0,0,0,1
32,1,0,1,0,8,4,65.0,8,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
31,0,0,0,0,7,4,634.0,1,0,1.4,93.918,-42.7,4.963,5228.1,1,1,0,0,0,0,0,0,1,0,0,0
64,0,0,0,0,3,2,139.0,2,1,-1.8,93.369,-34.8,0.652,5008.7,1,0,0,0,1,0,0,0,0,0,0,1
33,0,1,0,0,6,3,90.0,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,0,1,0,0,0,0,0,0,0,1,0
52,2,0,0,0,11,5,123.0,1,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,0,0,1,0,0,0,0,1
32,2,0,0,0,7,1,177.0,1,0,1.4,93.918,-42.7,4.96,5228.1,0,1,0,0,0,0,0,1,0,0,0,0
33,0,1,0,0,5,4,551.0,2,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
58,0,0,0,0,7,2,520.0,3,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
42,0,1,0,0,5,3,301.0,1,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,0,0,0,1,0,0,0,0,1
51,2,0,0,0,8,5,137.0,6,0,1.4,93.444,-36.1,4.963,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
30,0,1,1,0,4,4,532.0,2,0,-1.8,93.075,-47.1,1.365,5099.1,1,0,0,0,0,0,1,0,0,0,0,1
37,1,0,1,0,8,1,73.0,5,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
48,1,0,0,0,11,2,148.0,1,1,-0.1,93.2,-42.0,4.153,5195.8,0,1,0,0,0,0,0,0,0,0,0,1
32,0,1,0,1,5,1,262.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,1,0,0,0,0
34,0,1,0,0,5,2,86.0,1,2,-1.8,92.893,-46.2,1.344,5099.1,1,0,1,0,0,0,0,0,1,0,0,0
27,1,1,0,0,6,3,598.0,4,2,-1.7,94.055,-39.8,0.767,4991.6,1,0,0,0,1,0,0,0,0,0,0,1
20,1,1,0,0,8,3,267.0,1,0,-2.9,92.201,-31.4,0.879,5076.2,1,0,0,0,1,0,0,0,0,1,0,0
49,1,1,1,0,5,1,217.0,6,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,1,0,0,0,0,0,1,0,0,0
29,1,1,0,1,5,4,42.0,3,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
59,0,0,0,1,5,1,107.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,0,1,0
40,0,0,0,0,11,5,52.0,1,1,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,0,0,1,0,0,0,0,1
47,0,0,0,0,4,1,267.0,2,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0
33,0,1,0,0,8,3,111.0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
32,0,0,0,0,4,3,161.0,2,1,-1.8,93.075,-47.1,1.498,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
39,1,0,1,0,8,1,155.0,1,0,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
32,0,0,0,1,5,3,630.0,3,1,-1.8,92.893,-46.2,1.281,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
33,1,1,1,0,5,3,96.0,6,1,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
28,1,0,0,0,3,5,157.0,2,1,-1.8,93.369,-34.8,0.636,5008.7,0,1,0,0,0,0,0,0,0,0,0,1
27,0,1,0,0,5,1,210.0,1,0,-1.8,92.893,-46.2,1.299,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
33,0,1,0,0,11,5,482.0,1,1,-1.1,94.767,-50.8,1.049,4963.6,1,1,0,0,0,0,0,0,0,0,0,1
54,2,0,0,0,8,2,155.0,3,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
55,0,0,0,1,5,3,117.0,2,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
32,1,0,0,0,7,4,185.0,1,0,1.4,93.918,-42.7,4.958,5228.1,0,1,0,0,0,0,0,1,0,0,0,0
56,0,0,0,0,12,4,582.0,4,0,-3.0,92.713,-33.0,0.714,5023.5,1,0,0,0,1,0,0,0,0,1,0,0
36,0,0,0,1,5,3,349.0,2,0,1.1,93.994,-36.4,4.859,5191.0,0,1,0,0,0,0,0,0,0,0,0,1
54,0,1,1,1,6,4,80.0,2,0,1.4,94.465,-41.8,4.866,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
41,1,1,0,1,7,2,108.0,1,0,1.4,93.918,-42.7,4.955,5228.1,0,0,0,0,0,1,0,0,1,0,0,0
44,0,1,0,0,8,5,111.0,1,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
48,0,1,0,0,8,2,12.0,3,0,1.4,93.444,-36.1,4.965,5228.1,1,0,0,0,0,1,0,0,0,1,0,0
48,1,1,0,0,4,4,228.0,1,1,-1.8,93.075,-47.1,1.365,5099.1,0,0,0,0,1,0,0,1,0,0,0,0
47,2,0,1,1,5,1,298.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
43,0,0,0,0,5,4,460.0,1,1,-1.8,93.876,-40.0,0.699,5008.7,1,0,0,0,0,0,1,0,0,0,1,0
50,0,0,0,1,6,5,442.0,2,0,1.4,94.465,-41.8,4.967,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
48,0,1,0,0,5,3,477.0,2,0,-1.8,92.893,-46.2,1.334,5099.1,0,0,1,0,0,0,0,0,0,1,0,0
39,0,1,0,1,5,5,480.0,2,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,1,0,0,0
37,1,1,0,0,6,5,300.0,1,2,-1.7,94.055,-39.8,0.748,4991.6,1,0,0,0,0,0,1,0,0,0,0,1
24,1,1,0,0,4,5,515.0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
55,2,0,0,1,7,3,117.0,4,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,1,0,0,0,0,0,1,0
36,0,0,0,0,11,3,226.0,2,0,-0.1,93.2,-42.0,4.12,5195.8,0,0,0,1,0,0,0,0,0,0,0,1
30,0,0,1,1,6,5,71.0,2,0,1.4,94.465,-41.8,4.967,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
31,0,0,0,0,11,5,498.0,1,1,-3.4,92.649,-30.1,0.714,5017.5,1,0,0,0,0,0,1,0,0,1,0,0
37,0,0,0,0,8,4,89.0,1,0,-2.9,92.201,-31.4,0.883,5076.2,0,1,0,0,0,0,0,0,0,0,0,1
35,1,1,0,0,7,1,77.0,2,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
39,1,1,0,0,4,1,54.0,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,1,0,0,0,0
43,0,0,0,1,5,3,149.0,2,0,1.1,93.994,-36.4,4.856,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
46,0,0,0,1,5,1,103.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,1,0,0,0,0,0,0,0,1
34,1,1,0,0,5,5,69.0,5,0,-1.8,92.893,-46.2,1.25,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
52,0,0,0,0,7,4,394.0,1,0,1.4,93.918,-42.7,4.968,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
36,0,1,0,1,5,5,84.0,1,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
33,1,1,0,0,8,3,46.0,3,0,1.4,93.444,-36.1,4.967,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
58,0,1,0,0,3,1,88.0,3,2,-1.8,93.369,-34.8,0.635,5008.7,0,0,0,0,0,1,0,0,1,0,0,0
26,1,1,1,0,7,2,105.0,2,0,-2.9,92.469,-33.6,0.908,5076.2,0,0,0,0,0,0,1,0,0,0,0,1
35,0,1,0,1,5,2,389.0,2,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
33,1,0,0,0,5,4,65.0,1,0,-1.8,92.893,-46.2,1.266,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
30,1,0,0,1,5,5,510.0,5,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,1,0,0,0,0,0,0,1
46,0,1,0,0,7,1,124.0,1,0,1.4,93.918,-42.7,4.96,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
41,2,1,1,1,5,4,341.0,2,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,1,0,0,0,0,0,0,0,1
42,2,1,0,0,8,3,137.0,2,1,-2.9,92.201,-31.4,0.879,5076.2,1,0,0,1,0,0,0,0,0,1,0,0
31,0,1,0,0,8,3,181.0,2,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
31,1,0,0,0,11,5,264.0,2,1,-0.1,93.2,-42.0,4.021,5195.8,0,1,0,0,0,0,0,0,0,0,0,1
33,0,0,1,0,4,5,71.0,2,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,1,0,0,0,1,0,0,0,0
38,1,0,0,0,5,1,572.0,7,0,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,0,0,0,1,1,0,0,0,0
47,0,1,0,0,9,1,323.0,1,2,-3.4,92.379,-29.8,0.771,5017.5,1,0,0,1,0,0,0,0,0,0,0,1
44,2,0,0,0,5,1,79.0,3,1,-1.8,92.893,-46.2,1.244,5099.1,0,0,0,1,0,0,0,0,0,0,0,1
36,1,0,0,0,7,5,295.0,2,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
40,0,1,0,0,8,1,385.0,3,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
49,0,0,0,1,5,5,122.0,1,0,1.1,93.994,-36.4,4.855,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
58,0,0,0,1,5,1,159.0,3,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0,0,1,0,0,0,0,1,0,0
39,0,1,0,0,7,4,55.0,15,0,1.4,93.918,-42.7,4.968,5228.1,0,0,1,0,0,0,0,0,0,0,1,0
30,0,1,0,1,5,4,196.0,2,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,0,0,0,0,1
34,0,0,1,0,7,3,45.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
33,0,0,0,0,5,3,296.0,1,0,-1.8,92.893,-46.2,1.281,5099.1,0,0,1,0,0,0,0,1,0,0,0,0
37,1,0,0,0,4,2,283.0,3,0,-1.8,93.075,-47.1,1.423,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
41,0,0,0,1,5,3,77.0,1,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,1,0,0,0,0,1,0,0
36,0,1,0,0,8,1,103.0,3,0,1.4,93.444,-36.1,4.965,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
37,0,1,1,0,11,1,176.0,2,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,1,0,0,0,0,0,0,0,1
37,0,0,1,1,5,4,110.0,1,0,1.1,93.994,-36.4,4.855,5191.0,0,0,0,0,1,0,0,0,0,0,1,0
39,1,1,0,1,7,1,241.0,3,0,1.4,93.918,-42.7,4.96,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
44,0,1,0,0,5,1,608.0,1,1,-1.8,92.893,-46.2,1.244,5099.1,1,1,0,0,0,0,0,0,0,1,0,0
57,0,0,0,0,8,4,108.0,1,0,1.4,93.444,-36.1,4.968,5228.1,0,0,0,0,0,0,1,0,1,0,0,0
43,2,1,0,0,11,5,315.0,4,2,-1.1,94.767,-50.8,1.04,4963.6,1,1,0,0,0,0,0,0,0,0,0,1
39,0,1,0,0,11,2,467.0,1,0,-0.1,93.2,-42.0,4.153,5195.8,0,0,0,0,1,0,0,1,0,0,0,0
35,0,0,0,0,4,5,222.0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
45,1,1,0,0,9,1,219.0,1,0,-3.4,92.379,-29.8,0.797,5017.5,1,0,0,0,1,0,0,0,0,1,0,0
57,0,1,0,0,4,3,99.0,1,0,-1.8,93.075,-47.1,1.415,5099.1,0,0,0,0,0,0,1,0,1,0,0,0
57,0,1,0,0,4,1,113.0,2,1,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
30,1,0,0,0,6,4,144.0,1,0,-2.9,92.963,-40.8,1.26,5076.2,0,1,0,0,0,0,0,0,0,0,0,1
46,0,1,0,1,5,2,305.0,1,0,1.1,93.994,-36.4,4.856,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
33,1,1,0,0,6,4,114.0,3,0,-2.9,92.963,-40.8,1.26,5076.2,0,1,0,0,0,0,0,0,0,0,0,1
45,0,1,1,1,5,4,254.0,1,0,1.1,93.994,-36.4,4.86,5191.0,0,1,0,0,0,0,0,1,0,0,0,0
41,1,0,0,0,7,4,186.0,2,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,0,1
38,0,0,0,0,7,4,175.0,5,0,1.4,93.918,-42.7,4.968,5228.1,0,1,0,0,0,0,0,0,1,0,0,0
24,1,0,0,0,7,5,304.0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,1,0,0,0,0,1,0,0
35,0,1,0,0,5,3,272.0,4,1,-1.8,92.893,-46.2,1.281,5099.1,0,0,0,0,1,0,0,0,0,0,0,1
49,0,0,0,0,11,5,378.0,1,1,-0.1,93.2,-42.0,4.021,5195.8,0,0,0,0,0,0,1,0,0,1,0,0
31,1,0,0,0,5,2,163.0,2,1,-1.8,92.893,-46.2,1.291,5099.1,0,0,0,0,0,0,1,0,0,0,1,0
35,2,1,0,1,6,1,144.0,2,0,1.4,94.465,-41.8,4.865,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
58,0,0,0,0,7,3,516.0,1,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,0,0,1,1,0,0,0,0
34,0,0,0,0,8,1,62.0,2,0,-2.9,92.201,-31.4,0.843,5076.2,0,1,0,0,0,0,0,0,0,0,0,1
43,0,1,0,0,4,4,114.0,2,0,-1.8,93.075,-47.1,1.365,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
35,0,1,1,1,5,1,83.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,1,0,0,0
38,0,0,0,1,5,3,471.0,5,0,1.1,93.994,-36.4,4.857,5191.0,0,0,1,0,0,0,0,0,1,0,0,0
57,0,0,0,1,5,2,238.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,1,0,0
58,0,1,1,0,5,1,353.0,2,0,-1.8,92.893,-46.2,1.354,5099.1,1,1,0,0,0,0,0,0,0,0,0,1
51,2,0,0,0,7,5,63.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
59,0,1,0,0,4,1,227.0,1,0,-1.8,93.075,-47.1,1.405,5099.1,1,0,0,0,1,0,0,0,0,0,1,0
51,0,0,0,1,5,5,21.0,3,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,1,0,0,0,0
33,0,0,0,0,7,4,180.0,3,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
40,0,0,1,1,5,3,51.0,2,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
50,2,1,0,0,7,1,97.0,4,0,1.4,93.918,-42.7,4.962,5228.1,0,1,0,0,0,0,0,1,0,0,0,0
60,0,0,0,1,5,5,100.0,3,0,1.1,93.994,-36.4,4.855,5191.0,1,0,0,0,1,0,0,0,1,0,0,0
48,0,1,0,0,7,3,44.0,7,0,1.4,93.918,-42.7,4.963,5228.1,0,0,0,0,1,0,0,1,0,0,0,0
35,0,1,0,0,7,1,149.0,4,0,1.4,93.918,-42.7,4.96,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
28,1,0,1,1,4,4,574.0,1,0,-1.8,93.075,-47.1,1.365,5099.1,1,1,0,0,0,0,0,0,0,0,0,1
54,0,0,0,0,4,4,173.0,2,0,-1.8,93.075,-47.1,1.483,5099.1,0,0,1,0,0,0,0,0,0,0,1,0
39,0,0,1,1,5,1,266.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,1,0,0,0,0,1,0,0
29,0,1,0,1,5,3,159.0,1,0,1.1,93.994,-36.4,4.859,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
37,2,1,0,1,5,5,491.0,1,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,1,0,0,0,0,0,0,1
44,2,1,0,1,5,5,225.0,4,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
46,1,1,0,1,6,1,24.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
50,0,1,0,0,7,4,99.0,1,0,1.4,93.918,-42.7,4.962,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
29,0,0,0,0,5,2,631.0,1,1,-1.8,92.893,-46.2,1.291,5099.1,1,0,1,0,0,0,0,0,0,1,0,0
42,0,1,0,1,5,3,200.0,1,0,1.1,93.994,-36.4,4.859,5191.0,0,0,1,0,0,0,0,0,0,1,0,0
32,0,1,0,0,9,1,156.0,2,1,-1.1,94.199,-37.5,0.879,4963.6,0,1,0,0,0,0,0,0,1,0,0,0
54,0,1,0,0,7,4,86.0,4,0,1.4,93.918,-42.7,4.968,5228.1,0,0,0,0,0,1,0,0,0,1,0,0
42,0,1,0,0,9,3,232.0,1,2,-1.1,94.199,-37.5,0.886,4963.6,1,0,0,1,0,0,0,0,0,0,0,1
43,2,0,0,0,7,1,117.0,2,0,1.4,93.918,-42.7,4.962,5228.1,0,0,0,0,1,0,0,1,0,0,0,0
27,0,0,0,0,7,3,68.0,1,0,1.4,93.918,-42.7,4.957,5228.1,0,0,1,0,0,0,0,1,0,0,0,0
30,0,1,0,1,6,3,299.0,1,0,1.4,94.465,-41.8,4.864,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
45,0,1,0,1,5,1,161.0,1,0,1.1,93.994,-36.4,4.857,5191.0,0,0,0,0,0,1,0,0,1,0,0,0
34,0,1,0,0,8,3,147.0,3,0,1.4,93.444,-36.1,4.964,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
59,2,0,0,0,4,3,194.0,1,0,-1.8,93.075,-47.1,1.415,5099.1,0,1,0,0,0,0,0,0,0,0,0,1
30,0,1,0,0,5,2,93.0,1,0,-1.8,92.893,-46.2,1.344,5099.1,0,0,0,0,0,1,0,0,1,0,0,0
41,0,1,0,0,8,5,97.0,3,0,1.4,93.444,-36.1,4.964,5228.1,0,0,0,0,1,0,0,0,0,0,0,1
35,2,0,0,1,5,5,57.0,10,0,1.1,93.994,-36.4,4.864,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
45,2,1,0,1,6,5,8.0,12,0,1.4,94.465,-41.8,4.959,5228.1,0,1,0,0,0,0,0,0,0,0,0,1
34,2,1,0,0,7,2,580.0,5,0,1.4,93.918,-42.7,4.961,5228.1,0,0,0,1,0,0,0,0,0,0,0,1
29,1,1,0,0,8,5,140.0,1,0,-2.9,92.201,-31.4,0.881,5076.2,0,1,0,0,0,0,0,0,1,0,0,0
39,0,0,0,0,11,2,54.0,2,0,-0.1,93.2,-42.0,4.153,5195.8,0,0,0,0,1,0,0,0,0,0,0,1
25,1,0,0,0,7,4,39.0,8,0,1.4,93.918,-42.7,4.968,5228.1,0,1,0,0,0,0,0,1,0,0,0,0
57,0,1,0,1,11,5,126.0,1,0,-0.1,93.2,-42.0,4.021,5195.8,0,0,1,0,0,0,0,1,0,0,0,0
36,0,0,0,0,4,1,207.0,1,0,-1.8,93.075,-47.1,1.405,5099.1,0,0,0,0,0,0,1,0,1,0,0,0
29,1,1,1,0,8,3,106.0,3,0,1.4,93.444,-36.1,4.965,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
33,1,0,0,1,5,3,127.0,1,0,1.1,93.994,-36.4,4.858,5191.0,0,0,0,0,0,0,1,0,0,0,0,1
30,1,1,0,0,7,4,122.0,8,0,1.4,93.918,-42.7,4.962,5228.1,1,1,0,0,0,0,0,0,0,0,0,1
59,0,0,0,1,5,1,460.0,5,0,1.1,93.994,-36.4,4.857,5191.0,1,0,0,1,0,0,0,0,0,0,0,1
36,0,0,0,0,5,3,50.0,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,1,0,0,0,1,0,0,0,0
41,0,1,0,1,6,1,178.0,4,0,1.4,94.465,-41.8,4.961,5228.1,0,0,0,0,1,0,0,1,0,0,0,0
53,2,1,0,0,5,3,167.0,1,1,-1.8,92.893,-46.2,1.334,5099.1,0,0,0,0,0,0,1,0,0,0,0,1
47,0,0,0,1,6,4,202.0,1,0,1.4,94.465,-41.8,4.866,5228.1,0,0,0,0,0,0,1,0,0,0,1,0
35,0,1,0,0,11,1,171.0,1,0,-0.1,93.2,-42.0,4.191,5195.8,0,0,0,1,0,0,0,1,0,0,0,0
24,1,0,0,0,8,4,64.0,3,0,-2.9,92.201,-31.4,0.829,5076.2,0,0,0,0,1,0,0,0,0,0,0,1
32,0,0,0,1,6,2,404.0,1,0,1.4,94.465,-41.8,4.961,5228.1,0,0,1,0,0,0,0,0,0,1,0,0
51,0,0,0,1,5,4,337.0,1,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,0,1,0,0,0,1,0
30,2,0,0,1,5,4,177.0,1,0,1.1,93.994,-36.4,4.86,5191.0,0,0,0,0,0,1,0,1,0,0,0,0
55,0,0,0,0,8,4,211.0,3,0,1.4,93.444,-36.1,4.963,5228.1,0,0,0,0,0,1,0,1,0,0,0,0
53,2,0,0,0,3,4,148.0,1,0,-1.8,93.369,-34.8,0.654,5008.7,1,1,0,0,0,0,0,0,0,0,0,1
32,1,1,0,1,5,4,128.0,2,0,1.1,93.994,-36.4,4.86,5191.0,0,0,1,0,0,0,0,0,0,0,0,1
